Customer ID,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn,Age,Under 30,Married,Number of Dependents,Location ID,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Tenure Bins,Satisfaction Score Label
8270-RKSAP,33.844983,-117.952151,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,597.9,No,0,30,No,No,0,FMLCAP8826,60553,No,0,Offer E,40.71,52,No,No,No,Yes,0.0,0,366.39,964.29,3,"(0, 12]",3
6522-YRBXD,33.807864,-117.923782,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,No,0,68,No,Yes,0,POORXM6546,45086,Yes,3,Offer C,20.44,18,No,No,No,Yes,0.0,0,715.4,4080.8,3,"(24, 48]",3
2640-LYMOV,33.818,-117.974404,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,19.65,38.8,No,0,59,No,No,0,LGBKAR9422,81333,No,0,Offer E,9.61,0,No,No,No,No,0.0,0,19.22,58.02,4,"(0, 12]",4
1423-BMPBQ,33.850452,-117.726668,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,19.0,19,No,0,62,No,Yes,1,RJLCPY3196,19629,Yes,1,Offer E,28.28,0,No,No,No,No,0.0,0,28.28,47.28,4,"(0, 12]",4
2393-DIVAI,33.930199,-117.862898,Female,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,20.0,61.7,No,0,40,No,No,0,AXRNVN6713,34055,No,0,Offer E,15.37,0,No,No,No,No,0.0,0,46.11,107.81,3,"(0, 12]",3
4568-KNYWR,33.879983,-117.895482,Male,No,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,No,0,56,No,No,0,LVASZA5963,34592,No,0,No Offer,46.24,10,No,No,No,No,0.0,130,2404.48,5876.93,4,"(48, 60]",4
8752-IMQOS,33.868316,-117.929029,Male,No,Yes,No,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Mailed check,20.1,85.1,No,0,28,Yes,Yes,0,EUOLJS5666,24502,Yes,1,No Offer,5.2,0,No,No,No,No,0.0,0,26.0,111.1,3,"(0, 12]",3
0742-LAFQK,33.877639,-117.961212,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,No,0,52,No,Yes,0,IVAAJV2455,46105,Yes,1,No Offer,28.86,8,Yes,No,Yes,Yes,0.0,0,2077.92,9500.02,3,"(60, 72]",3
0795-LAFGP,33.902211,-117.914922,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,6668.05,No,0,25,Yes,Yes,0,MDZERJ3344,21157,Yes,1,No Offer,3.57,52,Yes,Yes,Yes,Yes,0.0,0,253.47,6921.52,3,"(60, 72]",3
0619-OLYUR,33.787165,-117.931889,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,No,0,32,No,Yes,0,YSVNFL1451,50641,Yes,1,No Offer,47.83,27,Yes,Yes,Yes,Yes,0.0,0,3443.76,11514.81,3,"(60, 72]",3
5512-IDZEI,33.786738,-117.982564,Male,No,Yes,No,Yes,Yes,No,No,No,No,No internet service,No,No,One year,No,Electronic check,24.9,1174.8,No,0,56,No,Yes,0,VWMGRI6938,31428,Yes,1,No Offer,18.45,0,No,No,No,No,0.0,0,848.7,2023.5,5,"(24, 48]",5
0459-SPZHJ,33.764018,-117.931507,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,5435,No,0,19,Yes,Yes,0,WGJQUM4191,43491,Yes,1,No Offer,13.45,69,Yes,No,Yes,Yes,0.0,0,847.35,6282.35,4,"(60, 72]",4
0215-BQKGS,33.766476,-117.969795,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,No,0,52,No,No,0,XKSKDY4889,23481,No,0,Offer C,24.73,20,Yes,No,No,No,0.0,130,741.9,3310.5,4,"(24, 48]",4
9244-ZVAPM,33.782955,-118.026456,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,45.6,No,0,36,No,No,0,MCDHHL6995,15878,No,0,No Offer,37.44,9,No,No,No,Yes,0.0,0,37.44,83.04,3,"(0, 12]",3
8208-EUMTE,33.817473,-117.810462,Male,No,No,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,54.85,916.15,No,0,45,No,No,0,KTRJJC7416,5935,No,0,No Offer,0.0,27,Yes,Yes,No,Yes,0.0,0,0.0,916.15,4,"(12, 24]",4
5172-MIGPM,33.828779,-117.848299,Male,No,No,No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,No,0,22,Yes,No,0,OKSDYG4324,18058,No,0,No Offer,13.31,59,No,Yes,Yes,Yes,0.0,0,53.24,290.44,4,"(0, 12]",4
1710-RCXUS,33.784597,-117.844535,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,No,0,53,No,Yes,0,LWYAIJ7332,15396,No,0,No Offer,9.21,30,No,No,Yes,Yes,0.0,0,469.71,5084.26,3,"(48, 60]",3
0374-FIUCA,33.81859,-117.821288,Male,No,Yes,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),20.4,1414.45,No,0,59,No,Yes,0,BTTNNJ3313,40915,Yes,1,No Offer,23.46,0,No,No,No,No,0.0,0,1524.9,2939.35,3,"(60, 72]",3
5839-SUYVZ,33.787796,-117.875928,Male,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.55,1170.5,No,0,21,Yes,No,0,BLWLQO7674,23172,No,0,No Offer,38.32,82,No,Yes,No,Yes,0.0,0,613.12,1783.62,3,"(12, 24]",3
5173-ZXXXL,33.792791,-117.789749,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Mailed check,19.95,47.7,No,0,47,No,No,0,VGYHDN5885,37916,No,0,No Offer,31.45,0,No,No,No,No,0.0,0,62.9,110.6,4,"(0, 12]",4
1096-ADRUX,33.881158,-117.854783,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4859.25,No,0,34,No,Yes,1,XDFADJ3526,48170,Yes,1,No Offer,37.84,17,No,No,No,Yes,0.0,0,2497.44,7356.69,3,"(60, 72]",3
2001-MCUUW,33.893823,-117.531446,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4903.2,No,0,51,No,No,0,PEZDDH4987,44875,No,0,No Offer,37.5,22,Yes,Yes,Yes,Yes,0.0,0,1725.0,6628.2,4,"(24, 48]",4
2731-GJRDG,33.918043,-117.617809,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.55,3608,No,0,55,No,No,0,DKKQEM6248,16998,No,0,No Offer,4.61,12,Yes,Yes,Yes,Yes,0.0,0,147.52,3755.52,3,"(24, 48]",3
4723-BEGSG,33.833686,-117.513063,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.65,6094.25,No,0,35,No,Yes,0,YWJMNO5238,21911,Yes,1,No Offer,12.12,23,Yes,Yes,Yes,Yes,3.2,0,872.64,6963.69,3,"(60, 72]",3
6516-NKQBO,33.819385,-117.600213,Male,No,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,No,0,28,Yes,Yes,0,FJQJKK9497,60294,Yes,1,No Offer,22.05,73,Yes,Yes,Yes,Yes,0.0,0,837.9,3922.8,4,"(24, 48]",4
8672-OAUPW,33.762351,-117.488725,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,2356.75,No,0,48,No,No,0,FWYEBB5911,13188,No,0,No Offer,36.59,20,No,Yes,No,Yes,18.39,0,1866.09,4204.45,4,"(48, 60]",4
8207-DMRVL,33.897253,-117.792202,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,No,0,47,No,Yes,3,YYQMUA1923,39458,Yes,1,No Offer,21.89,58,Yes,Yes,Yes,No,21.6,40,1576.08,9900.53,3,"(60, 72]",3
2804-ETQDK,34.278697,-119.167798,Male,No,No,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,20.55,1357.1,No,0,57,No,No,2,OPFQQS6399,27381,No,0,No Offer,20.63,0,No,No,No,No,17.14,0,1361.58,2701.54,4,"(60, 72]",4
6689-VRRTK,34.227846,-119.079903,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,No,0,71,No,No,0,BJGZGU8328,42853,No,0,No Offer,49.75,2,Yes,No,No,Yes,0.0,0,2189.0,7049.35,3,"(24, 48]",3
7138-GIRSH,34.205504,-118.993111,Male,No,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,No,0,63,No,No,0,KOBAPP9826,24945,No,0,No Offer,27.04,2,Yes,Yes,Yes,Yes,5.73,0,1352.0,4764.47,5,"(48, 60]",5
9396-ZSFLL,34.441398,-119.513163,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.85,631.4,No,0,64,No,No,0,JTGMEY3491,17409,No,0,No Offer,13.58,19,No,No,No,Yes,32.09,0,203.7,803.01,4,"(12, 24]",4
6464-KEXXH,34.408161,-118.865111,Male,No,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.25,186.3,No,0,55,No,No,0,HEISYG8333,16013,No,0,No Offer,0.0,16,No,No,No,Yes,0.0,0,0.0,186.3,3,"(0, 12]",3
7134-MJPDY,34.312945,-118.858169,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,No,0,69,No,No,0,LDKUVB3314,32984,No,0,Offer A,11.63,5,Yes,Yes,No,No,0.0,60,767.58,7804.33,3,"(60, 72]",3
5240-CAOYT,34.404544,-119.302118,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,No,0,30,No,No,0,ULYOOD7284,6503,No,0,No Offer,28.27,41,No,Yes,No,Yes,1.83,0,1611.39,6494.41,3,"(48, 60]",3
4059-IIEBK,34.581308,-118.931948,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,No,0,51,No,No,0,JYGUNM9633,21633,No,0,No Offer,40.76,16,No,No,No,Yes,47.19,0,285.32,761.08,3,"(0, 12]",3
4881-JVQOD,34.223244,-119.18012,Male,Yes,Yes,Yes,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,No,0,73,No,Yes,3,FDZOFG3387,79736,Yes,1,No Offer,0.0,53,No,No,No,Yes,0.0,0,0.0,362.6,4,"(0, 12]",4
0516-UXRMT,34.156629,-119.117218,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,No,0,27,Yes,No,0,DPUKCW6734,77791,No,0,No Offer,23.88,47,Yes,No,No,Yes,14.21,0,1480.56,7222.15,3,"(60, 72]",3
4851-BQDNX,34.18454,-119.224666,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3355.65,No,0,56,No,Yes,1,KYSXFE8235,25322,Yes,5,No Offer,14.41,22,Yes,No,No,Yes,38.15,0,576.4,3893.9,4,"(24, 48]",4
5148-HKFIR,34.432843,-118.730106,Female,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,19.7,406.95,No,0,49,No,No,0,XGKRUR1956,1459,No,0,No Offer,15.87,0,No,No,No,No,0.0,0,317.4,724.35,5,"(12, 24]",5
3003-CMDUU,34.402343,-119.094824,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,No,0,22,Yes,Yes,0,ZXATVO4212,32511,No,0,No Offer,29.81,52,No,Yes,Yes,No,0.0,80,745.25,3220.95,3,"(24, 48]",3
5016-IBERQ,34.296813,-118.685703,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,No,0,28,Yes,Yes,0,YBYKXW6799,49027,Yes,1,No Offer,18.05,51,Yes,No,No,Yes,8.3,0,415.15,2374.95,4,"(12, 24]",4
6797-UCJHZ,34.269449,-118.768471,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,No,0,74,No,Yes,0,DXWQMG8356,64802,Yes,7,Offer A,25.51,15,Yes,No,No,Yes,0.0,0,1683.66,8503.11,3,"(60, 72]",3
2469-DTSGX,34.297628,-119.014627,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,No,0,72,No,No,0,NLHCLU3944,2966,No,0,Offer A,44.81,14,Yes,Yes,No,Yes,0.0,0,3226.32,11169.77,5,"(60, 72]",5
9931-KGHOA,34.438581,-119.685368,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,No,0,48,No,Yes,0,OBJIQI6681,20893,Yes,9,No Offer,13.05,15,No,No,No,Yes,31.39,0,600.3,3042.86,3,"(24, 48]",3
1775-KWJKQ,34.037342,-119.80079,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,No,0,41,No,Yes,0,EHYKRE1718,25771,Yes,5,No Offer,26.96,9,Yes,Yes,Yes,Yes,12.55,0,1941.12,8491.47,4,"(60, 72]",4
7665-VIGUD,34.457541,-119.631072,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Mailed check,20.35,176.3,No,0,40,No,No,0,YNBESU7361,12741,No,0,No Offer,17.4,0,No,No,No,No,0.0,0,174.0,350.3,5,"(0, 12]",5
9411-TPQQV,34.406256,-119.726936,Female,No,No,No,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,2236.2,No,0,31,No,No,0,VWOGFK4714,10986,No,0,Offer B,0.0,28,No,Yes,Yes,No,11.48,40,0.0,2264.72,3,"(24, 48]",3
7954-MLBUN,34.460197,-119.802602,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,No,0,41,No,No,0,MGGHPJ8495,16477,No,0,No Offer,10.05,14,Yes,Yes,Yes,Yes,43.38,0,311.55,3378.07,5,"(24, 48]",5
2077-DDHJK,34.489983,-120.091246,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4911.35,No,0,48,No,Yes,0,PYTDST5663,49975,Yes,2,No Offer,27.41,9,Yes,Yes,No,Yes,49.37,0,1863.88,6725.86,4,"(60, 72]",4
9574-BOSMD,35.116307,-118.817644,Male,No,Yes,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),25.4,1620.2,No,0,50,No,Yes,2,GEDPTV4281,16206,Yes,10,No Offer,19.09,0,No,No,No,No,9.34,0,1298.12,2908.98,4,"(60, 72]",4
4908-XAXAY,35.451402,-119.488413,Female,Yes,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,No,0,70,No,No,0,WEXPVA9315,2078,No,0,No Offer,47.72,21,Yes,No,No,Yes,0.0,0,2338.28,6625.48,4,"(48, 60]",4
8404-VLQFB,35.865795,-118.69759,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,25.25,394.85,No,0,21,Yes,Yes,1,MYOGZO6118,226,Yes,1,No Offer,29.55,0,No,No,No,No,0.0,0,443.25,838.1,3,"(12, 24]",3
2391-IPLOP,36.04533,-119.532424,Male,No,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,No,0,25,Yes,Yes,0,NIQZDN8327,23506,Yes,6,Offer B,14.32,58,Yes,Yes,No,Yes,0.0,0,716.0,4158.15,4,"(48, 60]",4
3509-GWQGF,35.846067,-119.004073,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,No,0,74,No,No,0,FNBPDX6327,823,No,0,Offer C,31.73,13,No,No,No,No,0.0,140,761.52,2634.12,3,"(12, 24]",3
5845-BZZIB,34.907911,-119.234281,Male,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Mailed check,20.1,655.3,No,0,37,No,Yes,3,HSOVJT1381,1526,Yes,7,No Offer,11.75,0,No,No,No,No,38.61,0,411.25,1027.94,3,"(24, 48]",3
1140-UKVZG,36.29878,-119.201028,Female,No,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,24.8,475.25,No,0,64,No,No,0,RWMSOI1538,8644,No,0,Offer D,9.84,0,No,No,No,No,37.06,0,167.28,605.47,5,"(12, 24]",5
5183-SNMJQ,34.827662,-118.999073,Male,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,No,0,32,No,No,0,KNPROD7454,4498,No,0,Offer D,45.69,11,No,Yes,Yes,Yes,43.25,0,456.9,1278.75,3,"(0, 12]",3
8100-PNJMH,35.735694,-118.738483,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,No,0,39,No,Yes,0,EICDML7937,296,Yes,2,No Offer,41.61,14,Yes,Yes,Yes,Yes,0.0,0,2829.48,8962.18,4,"(60, 72]",4
7838-LAZFO,36.29223,-119.622676,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,No,0,38,No,Yes,0,UODGOZ2355,53204,Yes,6,Offer B,9.91,19,Yes,No,Yes,Yes,23.28,0,445.95,4020.17,4,"(24, 48]",4
2085-JVGAD,36.385818,-119.224243,Male,No,Yes,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),20.35,697.65,No,0,56,No,Yes,0,WYNAQW6276,4517,Yes,3,No Offer,2.15,0,No,No,No,No,45.07,0,79.55,732.13,4,"(24, 48]",4
8095-WANWK,35.996923,-120.000951,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,No,0,46,No,No,0,FJSJJT2937,1809,No,0,Offer D,3.55,29,No,No,No,No,44.9,0,35.5,419.3,5,"(0, 12]",5
3030-ZKIWL,35.607875,-118.466318,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,20.05,20.05,No,0,23,Yes,No,0,BNTPTE9587,5564,No,0,No Offer,18.15,0,No,No,No,No,0.0,0,18.15,38.2,5,"(0, 12]",5
9565-FLVCG,35.245035,-118.905553,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,No,0,40,No,Yes,0,AYZPJB2373,15364,Yes,10,Offer B,17.43,30,No,No,Yes,Yes,23.61,0,1132.95,5568.49,3,"(60, 72]",3
8755-OGKNA,36.444232,-119.718285,Female,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),19.5,1167.6,No,0,33,No,Yes,3,JVVEFI8643,2900,Yes,5,Offer B,42.14,0,No,No,No,No,19.89,0,2401.98,3549.69,3,"(48, 60]",3
2800-VEQXM,34.845861,-118.885163,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,No,0,48,No,No,0,CAUXRX5667,1247,No,0,No Offer,12.5,4,Yes,No,No,Yes,38.84,0,37.5,236.76,3,"(0, 12]",3
5533-RJFTJ,36.303666,-119.825657,Male,No,No,No,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,No,0,22,Yes,No,0,KNYUFQ3915,30419,No,0,Offer B,0.0,58,Yes,No,No,Yes,0.0,0,0.0,1453.1,4,"(48, 60]",4
0214-JHPFW,35.637715,-119.893068,Female,No,Yes,No,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,No,0,22,Yes,Yes,0,PSUBIW2852,2502,Yes,9,No Offer,0.0,85,Yes,Yes,Yes,Yes,1.01,0,0.0,4038.29,4,"(60, 72]",4
5642-MHDQT,35.666886,-119.186717,Female,No,Yes,No,Yes,No,No,No,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),19.85,1039.45,No,0,60,No,Yes,0,LYSJQC6974,10781,Yes,6,Offer B,11.35,0,No,No,No,No,14.67,0,601.55,1626.33,3,"(48, 60]",3
3088-FVYWK,35.38381,-119.730885,Male,No,Yes,Yes,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),25.55,1336.1,No,0,37,No,Yes,3,ACWSAB5234,302,Yes,3,Offer B,33.31,0,No,No,No,No,37.37,0,1765.43,3064.16,3,"(48, 60]",3
9092-GDZKO,34.956577,-119.750142,Male,No,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),24.85,493.4,No,0,49,No,No,0,QQLWAK6414,798,No,0,Offer D,22.97,0,No,No,No,No,21.32,0,505.34,977.42,4,"(12, 24]",4
3729-OWRVL,35.957019,-119.330928,Male,Yes,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No,0,80,No,No,0,VDTWJN3315,4198,No,0,No Offer,44.23,27,Yes,Yes,No,Yes,0.0,0,2874.95,10121.1,3,"(60, 72]",3
2324-AALNO,36.008958,-118.891593,Female,No,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),24.55,1203.95,No,0,63,No,No,0,EPNERM4725,65566,No,0,Offer B,23.76,0,No,No,No,No,36.04,0,1140.48,2308.39,5,"(24, 48]",5
5760-IFJOZ,35.809921,-119.127437,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,0,57,No,No,0,IIRFLH6753,2956,No,0,No Offer,47.5,22,Yes,No,Yes,Yes,0.0,0,142.5,456.1,4,"(0, 12]",4
2826-UWHIS,36.527243,-118.594938,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,No,0,64,No,Yes,0,DBXNUS6376,56,Yes,4,Offer B,1.59,19,No,No,No,Yes,0.0,0,71.55,3847.4,5,"(24, 48]",5
7501-IWUNG,36.245926,-118.693138,Female,No,Yes,No,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,No,0,57,No,Yes,0,WDXAHU3162,3546,Yes,9,Offer B,1.27,24,Yes,Yes,Yes,No,49.51,30,77.47,4674.01,4,"(60, 72]",4
4957-TREIR,36.175255,-119.813805,Male,No,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,No,0,37,No,No,0,HUQBHI6329,1729,No,0,No Offer,38.05,7,No,Yes,No,Yes,0.0,0,114.15,309.8,4,"(0, 12]",4
7251-LJBQN,36.141319,-119.129075,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,0,74,No,No,0,DUOHAF4587,5689,No,0,No Offer,28.54,24,Yes,Yes,No,Yes,0.0,0,1141.6,5330.0,3,"(24, 48]",3
8040-MNRTF,35.184837,-119.402525,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No,0,47,No,No,0,MQZNKE6859,14937,No,0,No Offer,37.51,10,No,No,No,Yes,0.0,0,37.51,108.61,5,"(0, 12]",5
1536-HBSWP,35.939068,-119.043666,Female,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0,33,No,No,0,VQLUEN5635,5868,No,0,No Offer,14.93,4,No,Yes,No,Yes,0.0,0,14.93,64.83,3,"(0, 12]",3
5313-FPXWG,36.413433,-118.854708,Male,No,No,No,Yes,Yes,No,No,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),24.6,1266.4,No,0,58,No,No,0,MWPULH3375,2318,No,0,Offer B,34.36,0,No,No,No,No,47.91,0,1752.36,2970.85,5,"(48, 60]",5
0946-FKYTX,36.185471,-119.375243,Male,No,No,No,No,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,No,0,42,No,No,0,GVSTEM5987,56101,No,0,Offer B,0.0,14,No,No,No,Yes,11.72,0,0.0,1611.68,3,"(48, 60]",3
5076-YVXCM,35.316263,-119.402559,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,0,55,No,No,0,YQMRUA6959,236,No,0,Offer B,45.92,12,No,No,Yes,No,29.76,30,2341.92,6491.61,5,"(48, 60]",5
8262-COGGB,36.303793,-119.375646,Male,No,No,No,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,20.45,20.45,No,0,53,No,No,0,KOMTUN5761,44741,No,0,No Offer,11.61,0,No,No,No,No,0.0,0,11.61,32.06,3,"(0, 12]",3
6663-JOCQO,35.652242,-119.4464,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No,0,55,No,Yes,0,HWIKRP1893,22760,Yes,7,No Offer,29.06,22,No,Yes,Yes,Yes,1.99,0,900.86,3243.37,3,"(24, 48]",3
